date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:13	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22664db4b7-4d7%22	https://preschool.dreamstechnologies.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preschool.dreamstechnologies.com/template/profile.html)
19:33:14	29454/29454	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/compose.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/compose.html	(from https://preschool.dreamstechnologies.com/template/inbox.html)
19:33:14	330524/330524	---M--	200	added ('OK')	image/png	etag:%2250b1c-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/login.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/login.png	(from https://preschool.dreamstechnologies.com/template/login.html)
19:33:14	2933/2933	---MCZ	200	added ('OK')	text/css	etag:W/%221058-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/simple-calendar/simple-calendar.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/simple-calendar/simple-calendar.css	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:15	126705/126705	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221eef1-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-01.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-01.svg	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:15	168749/168749	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222932d-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-02.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-02.svg	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:16	100425/100425	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218849-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-03.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/teacher-icon-03.svg	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:16	6380/6380	---MCZ	200	added ('OK')	text/javascript	etag:W/%222a34-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/simple-calendar/jquery.simple-calendar.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/simple-calendar/jquery.simple-calendar.js	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:16	721/721	---MCZ	200	added ('OK')	text/javascript	etag:W/%2240d-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/js/calander.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/js/calander.js	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:16	4454/4454	---M-Z	200	added ('OK')	text/javascript	etag:%221166-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/js/circle-progress.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/js/circle-progress.min.js	(from https://preschool.dreamstechnologies.com/template/teacher-dashboard.html)
19:33:17	116165/116165	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c5c5-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/student-icon-01.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/student-icon-01.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:17	91681/91681	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216621-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/student-icon-02.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/student-icon-02.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:17	759/759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f7-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-01.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-01.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:17	727/727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222d7-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-02.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-02.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:17	487/487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e7-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-03.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-03.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:18	871/871	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22367-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-04.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-04.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:18	698/698	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ba-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-05.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-05.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:18	666/666	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2229a-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-06.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/lesson-icon-06.svg	(from https://preschool.dreamstechnologies.com/template/student-dashboard.html)
19:33:18	23049/23049	---M-Z	200	added ('OK')	text/css	etag:%225a09-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/datatables/datatables.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/datatables/datatables.min.css	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:19	31989/31989	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/students-grid.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/students-grid.html	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:19	36180/36180	---M--	200	added ('OK')	image/jpeg	etag:%228d54-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-06.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-06.jpg	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:19	41457/41457	---M--	200	added ('OK')	image/jpeg	etag:%22a1f1-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-07.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-07.jpg	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:20	41549/41549	---M--	200	added ('OK')	image/jpeg	etag:%22a24d-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-08.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-08.jpg	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:20	38130/38130	---M--	200	added ('OK')	image/jpeg	etag:%2294f2-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-09.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-09.jpg	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:20	39832/39832	---M--	200	added ('OK')	image/jpeg	etag:%229b98-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-10.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-10.jpg	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:21	88210/88210	---M-Z	200	added ('OK')	text/javascript	etag:%2215892-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/datatables/datatables.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/datatables/datatables.min.js	(from https://preschool.dreamstechnologies.com/template/students.html)
19:33:22	50772/50772	---M--	200	added ('OK')	image/jpeg	etag:%22c654-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profile-bg.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profile-bg.jpg	(from https://preschool.dreamstechnologies.com/template/student-details.html)
19:33:22	16088/16088	---M--	200	added ('OK')	image/jpeg	etag:%223ed8-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profile-user.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profile-user.jpg	(from https://preschool.dreamstechnologies.com/template/student-details.html)
19:33:23	1257/1257	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e9-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/buliding-icon.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/buliding-icon.svg	(from https://preschool.dreamstechnologies.com/template/student-details.html)
19:33:23	7789/7789	---M-Z	200	added ('OK')	text/css	etag:%221e6d-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/css/bootstrap-datetimepicker.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/css/bootstrap-datetimepicker.min.css	(from https://preschool.dreamstechnologies.com/template/add-student.html)
19:33:23	14967/14967	---M-Z	200	added ('OK')	text/css	etag:%223a77-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/select2/css/select2.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/select2/css/select2.min.css	(from https://preschool.dreamstechnologies.com/template/add-student.html)
19:33:23	70338/70338	---M-Z	200	added ('OK')	text/javascript	etag:%22112c2-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/select2/js/select2.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/select2/js/select2.min.js	(from https://preschool.dreamstechnologies.com/template/add-student.html)
19:33:24	58863/58863	---M-Z	200	added ('OK')	text/javascript	etag:%22e5ef-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/moment/moment.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/moment/moment.min.js	(from https://preschool.dreamstechnologies.com/template/add-student.html)
19:33:24	38511/38511	---M-Z	200	added ('OK')	text/javascript	etag:%22966f-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/js/bootstrap-datetimepicker.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/js/bootstrap-datetimepicker.min.js	(from https://preschool.dreamstechnologies.com/template/add-student.html)
19:33:24	32569/32569	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/teachers-grid.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/teachers-grid.html	(from https://preschool.dreamstechnologies.com/template/teachers.html)
19:33:25	41860/41860	---M--	200	added ('OK')	image/jpeg	etag:%22a384-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-18.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-18.jpg	(from https://preschool.dreamstechnologies.com/template/teacher-details.html)
19:33:25	11456/11456	---MCZ	200	added ('OK')	text/css	etag:W/%223782-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/css/feather.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/css/feather.css	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:25	986/986	---M--	200	added ('OK')	image/png	etag:%223da-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon5.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon5.png	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:26	42204/42204	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/invoices-paid.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/invoices-paid.html	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:26	42241/42241	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/invoices-overdue.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/invoices-overdue.html	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:26	41357/41357	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/invoices-draft.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/invoices-draft.html	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:27	42453/42453	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/invoices-recurring.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/invoices-recurring.html	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:27	41897/41897	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/invoices-cancelled.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/invoices-cancelled.html	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:27	1102/1102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244e-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon1.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon1.svg	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:27	2903/2903	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b57-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon2.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon2.svg	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:28	1222/1222	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c6-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon3.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon3.svg	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:28	1729/1729	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c1-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon4.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/icons/invoices-icon4.svg	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:28	82070/82070	---M-Z	200	added ('OK')	text/javascript	etag:%2214096-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/datatables/jquery.dataTables.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/datatables/jquery.dataTables.min.js	(from https://preschool.dreamstechnologies.com/template/invoices-list)
19:33:29	44468/44468	---M--	200	added ('OK')	image/jpeg	etag:%22adb4-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-12.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-12.jpg	(from https://preschool.dreamstechnologies.com/template/invoice-grid.html)
19:33:29	10129/10129	---MCZ	200	added ('OK')	text/css	etag:W/%22310b-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/feather/feather.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/feather/feather.css	(from https://preschool.dreamstechnologies.com/template/add-invoices)
19:33:29	1506/1506	---M--	200	added ('OK')	image/png	etag:%225e2-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/invoice-circle1.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/invoice-circle1.png	(from https://preschool.dreamstechnologies.com/template/add-invoices)
19:33:29	2638/2638	---M--	200	added ('OK')	image/png	etag:%22a4e-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/invoice-circle2.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/invoice-circle2.png	(from https://preschool.dreamstechnologies.com/template/add-invoices)
19:33:30	12026/12026	---M--	200	added ('OK')	image/png	etag:%222efa-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/signature.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/signature.png	(from https://preschool.dreamstechnologies.com/template/add-invoices)
19:33:30	29992/29992	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/tax-settings.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/tax-settings.html	(from https://preschool.dreamstechnologies.com/template/invoices-settings.html)
19:33:31	30529/30529	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/bank-settings.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/bank-settings.html	(from https://preschool.dreamstechnologies.com/template/invoices-settings.html)
19:33:31	29097/29097	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-holiday.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-holiday.html	(from https://preschool.dreamstechnologies.com/template/holiday.html)
19:33:31	29270/29270	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-fees.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-fees.html	(from https://preschool.dreamstechnologies.com/template/fees.html)
19:33:31	29882/29882	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/edit-fees.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/edit-fees.html	(from https://preschool.dreamstechnologies.com/template/fees.html)
19:33:32	29450/29450	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-exam.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-exam.html	(from https://preschool.dreamstechnologies.com/template/exam.html)
19:33:32	29914/29914	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/edit-exam.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/edit-exam.html	(from https://preschool.dreamstechnologies.com/template/exam.html)
19:33:32	15256/15256	---M-Z	200	added ('OK')	text/css	etag:%223b98-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:32	28964/28964	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-events.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-events.html	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:33	53324/53324	---M-Z	200	added ('OK')	text/javascript	etag:%22d04c-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/js/moment.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/js/moment.min.js	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:33	253680/253680	---MCZ	200	added ('OK')	text/javascript	etag:%223def0-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/js/jquery-ui.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/js/jquery-ui.min.js	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:33	145768/145768	---M-Z	200	added ('OK')	text/javascript	etag:%2223968-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:33	5291/5291	---MCZ	200	added ('OK')	text/javascript	etag:W/%222360-60b4bba0b0100-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	(from https://preschool.dreamstechnologies.com/template/event.html)
19:33:34	29877/29877	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-time-table.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-time-table.html	(from https://preschool.dreamstechnologies.com/template/time-table.html)
19:33:34	29992/29992	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/edit-time-table.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/edit-time-table.html	(from https://preschool.dreamstechnologies.com/template/time-table.html)
19:33:34	30208/30208	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/add-books.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/add-books.html	(from https://preschool.dreamstechnologies.com/template/library.html)
19:33:35	30230/30230	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/edit-books.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/edit-books.html	(from https://preschool.dreamstechnologies.com/template/library.html)
19:33:35	37681/37681	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/pending-blog.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/pending-blog.html	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:35	35753/35753	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2014:55:32%20GMT	https://preschool.dreamstechnologies.com/template/blog-details.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/blog-details.html	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:35	89553/89553	---M--	200	added ('OK')	image/jpeg	etag:%2215dd1-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-6.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-6.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:35	95990/95990	---M--	200	added ('OK')	image/jpeg	etag:%22176f6-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-2.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-2.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:36	76423/76423	---M--	200	added ('OK')	image/jpeg	etag:%2212a87-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-3.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-3.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:36	94383/94383	---M--	200	added ('OK')	image/jpeg	etag:%22170af-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-4.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-4.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:36	86442/86442	---M--	200	added ('OK')	image/jpeg	etag:%22151aa-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-5.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-5.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
19:33:37	95535/95535	---M--	200	added ('OK')	image/jpeg	etag:%221752f-60b4bba0b0100%22	https://preschool.dreamstechnologies.com/template/assets/img/category/blog-1.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/img/category/blog-1.jpg	(from https://preschool.dreamstechnologies.com/template/blog.html)
